Credit Transaction ID,Type,Payment Status,Transaction ID,Credit Amount,Label Amount,Currency,Service,Carrier,Created Date
C-796105275,purchase,completed,T-796105275,0.07,6.54,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:17
C-796105271,purchase,completed,T-796105271,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:17
C-796105262,purchase,completed,T-796105262,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:17
C-796105273,purchase,completed,T-796105273,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:17
C-796105266,purchase,completed,T-796105266,0.04,7.49,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 17 2025 14:45:17
C-796105270,purchase,completed,T-796105270,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:17
C-796105278,purchase,completed,T-796105278,0.06,6.1,USD,UPS_PTP_GND,UPS,November 17 2025 14:45:17
C-796105289,purchase,completed,T-796105289,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:18
C-796105291,purchase,completed,T-796105291,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:19
C-796105293,purchase,completed,T-796105293,0.05,10.02,USD,USPS_PTP_GAC,USPS,November 17 2025 14:45:19
C-796105294,purchase,completed,T-796105294,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:19
C-796105295,purchase,completed,T-796105295,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:19
C-796105296,purchase,completed,T-796105296,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:19
C-796105297,purchase,completed,T-796105297,0.04,7.49,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 17 2025 14:45:19
C-796105301,purchase,completed,T-796105301,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:19
C-796105303,purchase,completed,T-796105303,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:20
C-796105310,purchase,completed,T-796105310,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:20
C-796105305,purchase,completed,T-796105305,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:20
C-796105306,purchase,completed,T-796105306,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:20
C-796105311,purchase,completed,T-796105311,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:20
C-796105315,purchase,completed,T-796105315,0.06,6.14,USD,UPS_PTP_GND,UPS,November 17 2025 14:45:20
C-796105316,purchase,completed,T-796105316,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:20
C-796105313,purchase,completed,T-796105313,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:20
C-796105327,purchase,completed,T-796105327,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:21
C-796105332,purchase,completed,T-796105332,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:21
C-796105330,purchase,completed,T-796105330,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:21
C-796105333,purchase,completed,T-796105333,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:21
C-796105336,purchase,completed,T-796105336,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:22
C-796105337,purchase,completed,T-796105337,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:22
C-796105344,purchase,completed,T-796105344,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:22
C-796105343,purchase,completed,T-796105343,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:22
C-796105347,purchase,completed,T-796105347,0.07,7.02,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:22
C-796105349,purchase,completed,T-796105349,0.06,6.1,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:22
C-796105351,purchase,completed,T-796105351,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:23
C-796105356,purchase,completed,T-796105356,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:23
C-796105355,purchase,completed,T-796105355,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:23
C-796105367,purchase,completed,T-796105367,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:23
C-796105366,purchase,completed,T-796105366,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:23
C-796105384,purchase,completed,T-796105384,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:24
C-796105415,purchase,completed,T-796105415,0.03,6.84,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:24
C-796105412,purchase,completed,T-796105412,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:24
C-796105426,purchase,completed,T-796105426,0.06,6.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:24
C-796105437,purchase,completed,T-796105437,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:24
C-796105449,purchase,completed,T-796105449,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:25
C-796105455,purchase,completed,T-796105455,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:25
C-796105452,purchase,completed,T-796105452,0.07,7.18,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:25
C-796105451,purchase,completed,T-796105451,0.07,7.02,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:25
C-796105458,purchase,completed,T-796105458,0.04,7.92,USD,USPS_PTP_GAC,USPS,November 17 2025 14:45:25
C-796105467,purchase,completed,T-796105467,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:26
C-796105470,purchase,completed,T-796105470,0.08,7.99,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:26
C-796105476,purchase,completed,T-796105476,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:26
C-796105473,purchase,completed,T-796105473,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:26
C-796105510,purchase,completed,T-796105510,0.03,6.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:26
C-796105496,purchase,completed,T-796105496,0.06,6.14,USD,UPS_PTP_GND,UPS,November 17 2025 14:45:26
C-796105538,purchase,completed,T-796105538,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:26
C-796105523,purchase,completed,T-796105523,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:26
C-796105607,purchase,completed,T-796105607,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:27
C-796105622,purchase,completed,T-796105622,0.07,7.02,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:27
C-796105623,purchase,completed,T-796105623,0.11,11.27,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:27
C-796105667,purchase,completed,T-796105667,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:28
C-796105678,purchase,completed,T-796105678,0.07,6.54,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:28
C-796105688,purchase,completed,T-796105688,0.11,11.27,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:28
C-796105708,purchase,completed,T-796105708,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 17 2025 14:45:29
C-796105736,purchase,completed,T-796105736,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 17 2025 14:45:29
C-796105260,purchase,completed,T-796105260,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 17 2025 14:46:16
C-797956977,purchase,completed,T-797956977,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:34
C-797957108,purchase,completed,T-797957108,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:40
C-797957110,purchase,completed,T-797957110,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:40
C-797957117,purchase,completed,T-797957117,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:40
C-797957123,purchase,completed,T-797957123,0.04,8.81,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 18 2025 09:17:40
C-797957112,purchase,completed,T-797957112,0.02,4.88,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:40
C-797957118,purchase,completed,T-797957118,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:40
C-797957141,purchase,completed,T-797957141,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:40
C-797957119,purchase,completed,T-797957119,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:40
C-797957116,purchase,completed,T-797957116,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:41
C-797957122,purchase,completed,T-797957122,0.04,7.49,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 18 2025 09:17:41
C-797957145,purchase,completed,T-797957145,0.08,7.99,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:41
C-797957109,purchase,completed,T-797957109,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:41
C-797957135,purchase,completed,T-797957135,0.06,6.49,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:41
C-797957139,purchase,completed,T-797957139,0.07,6.82,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:41
C-797957171,purchase,completed,T-797957171,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:42
C-797957172,purchase,completed,T-797957172,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:42
C-797957177,purchase,completed,T-797957177,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:42
C-797957179,purchase,completed,T-797957179,0.04,7.92,USD,USPS_PTP_GAC,USPS,November 18 2025 09:17:42
C-797957185,purchase,completed,T-797957185,0.03,6.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:43
C-797957191,purchase,completed,T-797957191,0.07,7.02,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:43
C-797957183,purchase,completed,T-797957183,0.04,7.92,USD,USPS_PTP_GAC,USPS,November 18 2025 09:17:43
C-797957193,purchase,completed,T-797957193,0.06,5.69,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:43
C-797957190,purchase,completed,T-797957190,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:43
C-797957194,purchase,completed,T-797957194,0.06,6.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:43
C-797957196,purchase,completed,T-797957196,0.1,9.66,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:44
C-797957195,purchase,completed,T-797957195,0.07,7.4,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:44
C-797957235,purchase,completed,T-797957235,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:45
C-797957238,purchase,completed,T-797957238,0.03,5.16,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:45
C-797957239,purchase,completed,T-797957239,0.03,5.09,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:45
C-797957240,purchase,completed,T-797957240,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:45
C-797957241,purchase,completed,T-797957241,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:45
C-797957244,purchase,completed,T-797957244,0.07,6.57,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:45
C-797957242,purchase,completed,T-797957242,0.04,7.7,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:46
C-797957243,purchase,completed,T-797957243,0.03,5.55,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:46
C-797957245,purchase,completed,T-797957245,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:46
C-797957246,purchase,completed,T-797957246,0.03,5.15,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:46
C-797957247,purchase,completed,T-797957247,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:46
C-797957250,purchase,completed,T-797957250,0.07,7.13,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:47
C-797957251,purchase,completed,T-797957251,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:47
C-797957253,purchase,completed,T-797957253,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:47
C-797957252,purchase,completed,T-797957252,0.03,5.41,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:47
C-797957255,purchase,completed,T-797957255,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:48
C-797957256,purchase,completed,T-797957256,0.04,7.92,USD,USPS_PTP_GAC,USPS,November 18 2025 09:17:48
C-797957257,purchase,completed,T-797957257,0.06,5.8,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:48
C-797957258,purchase,completed,T-797957258,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:48
C-797957261,purchase,completed,T-797957261,0.08,8.44,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 09:17:49
C-797957262,purchase,completed,T-797957262,0.03,5.37,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:49
C-797957265,purchase,completed,T-797957265,0.03,5.24,USD,USPS_PTP_GAL,USPS,November 18 2025 09:17:50
C-798141153,purchase,completed,T-798141153,0.07,6.54,USD,UPS_PTP_GROUNDSAVER,UPS,November 18 2025 12:01:43
C-798141138,purchase,completed,T-798141138,0.02,4.91,USD,USPS_PTP_GAL,USPS,November 18 2025 12:01:44
C-798417924,purchase,completed,T-798417924,0.02,4.99,USD,USPS_PTP_GAL,USPS,November 18 2025 15:25:58
C-799853277,purchase,completed,T-799853277,0.03,5.550000190734863,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:13
C-799853268,purchase,completed,T-799853268,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:14
C-799853269,purchase,completed,T-799853269,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:14
C-799853274,purchase,completed,T-799853274,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,November 19 2025 09:48:14
C-799853264,purchase,completed,T-799853264,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:14
C-799853278,purchase,completed,T-799853278,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:14
C-799853271,purchase,completed,T-799853271,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:14
C-799853293,purchase,completed,T-799853293,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 09:48:15
C-799853265,purchase,completed,T-799853265,0.03,6.590000152587891,USD,USPS_PTP_GAC,USPS,November 19 2025 09:48:15
C-799853270,purchase,completed,T-799853270,0.03,6.449999809265137,USD,USPS_PTP_GAC,USPS,November 19 2025 09:48:15
C-799853296,purchase,completed,T-799853296,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:15
C-799853266,purchase,completed,T-799853266,0.03,5.320000171661377,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:15
C-799853273,purchase,completed,T-799853273,0.03,6.989999771118164,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:15
C-799853310,purchase,completed,T-799853310,0.07,6.650000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 09:48:15
C-799853292,purchase,completed,T-799853292,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 09:48:15
C-799853308,purchase,completed,T-799853308,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 09:48:15
C-799853397,purchase,completed,T-799853397,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:16
C-799853402,purchase,completed,T-799853402,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:16
C-799853414,purchase,completed,T-799853414,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:17
C-799853412,purchase,completed,T-799853412,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 19 2025 09:48:17
C-799853411,purchase,completed,T-799853411,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 09:48:17
C-799853445,purchase,completed,T-799853445,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 09:48:18
C-800044275,purchase,completed,T-800044275,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 19 2025 12:40:43
C-801690415,purchase,completed,T-801690415,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 20 2025 09:50:51
C-801690416,purchase,completed,T-801690416,0.03,6.590000152587891,USD,USPS_PTP_GAC,USPS,November 20 2025 09:50:51
C-801690418,purchase,completed,T-801690418,0.03,6.449999809265137,USD,USPS_PTP_GAC,USPS,November 20 2025 09:50:51
C-801690417,purchase,completed,T-801690417,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,November 20 2025 09:50:52
C-801690420,purchase,completed,T-801690420,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 20 2025 09:50:52
C-801690419,purchase,completed,T-801690419,0.03,6.590000152587891,USD,USPS_PTP_GAC,USPS,November 20 2025 09:50:52
C-801690424,purchase,completed,T-801690424,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:52
C-801690426,purchase,completed,T-801690426,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:52
C-801690423,purchase,completed,T-801690423,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:52
C-801690422,purchase,completed,T-801690422,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:52
C-801690425,purchase,completed,T-801690425,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:52
C-801690428,purchase,completed,T-801690428,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:53
C-801690427,purchase,completed,T-801690427,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:53
C-801690431,purchase,completed,T-801690431,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:53
C-801690432,purchase,completed,T-801690432,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:53
C-801690436,purchase,completed,T-801690436,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,November 20 2025 09:50:54
C-801690438,purchase,completed,T-801690438,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:55
C-801690440,purchase,completed,T-801690440,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 09:50:55
C-801690439,purchase,completed,T-801690439,0.03,6.449999809265137,USD,USPS_PTP_GAC,USPS,November 20 2025 09:50:55
C-801708335,purchase,completed,T-801708335,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 10:08:15
C-801953820,purchase,completed,T-801953820,0.03,6.170000076293945,USD,USPS_PTP_GAL,USPS,November 20 2025 13:39:12
C-801953825,purchase,completed,T-801953825,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 20 2025 13:39:13
C-801953890,purchase,completed,T-801953890,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 20 2025 13:39:15
C-803531174,purchase,completed,T-803531174,0.05,10.11999988555908,USD,USPS_PTP_GAC,USPS,November 21 2025 08:56:07
C-803531172,purchase,completed,T-803531172,0.03,6.380000114440918,USD,USPS_PTP_GAL,USPS,November 21 2025 08:56:07
C-803531192,purchase,completed,T-803531192,0.04,7.489999771118164,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 21 2025 08:56:08
C-803531215,purchase,completed,T-803531215,0.07,6.880000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:08
C-803531217,purchase,completed,T-803531217,0.06,6.139999866485596,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:08
C-803531220,purchase,completed,T-803531220,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:08
C-803531222,purchase,completed,T-803531222,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:08
C-803531218,purchase,completed,T-803531218,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:08
C-803531219,purchase,completed,T-803531219,0.08,8.09000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:09
C-803531223,purchase,completed,T-803531223,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:09
C-803531227,purchase,completed,T-803531227,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:09
C-803531244,purchase,completed,T-803531244,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 08:56:10
C-803917594,purchase,completed,T-803917594,0.03,6.369999885559082,USD,USPS_PTP_GAL,USPS,November 21 2025 13:43:18
C-803917605,purchase,completed,T-803917605,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 21 2025 13:43:19
C-803917612,purchase,completed,T-803917612,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 13:43:19
C-803917618,purchase,completed,T-803917618,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 13:43:19
C-803917610,purchase,completed,T-803917610,0.09,8.979999542236328,USD,UPS_PTP_GROUNDSAVER,UPS,November 21 2025 13:43:19
C-806114502,purchase,completed,T-806114502,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114500,purchase,completed,T-806114500,0.03,5.550000190734863,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114504,purchase,completed,T-806114504,0.03,6.989999771118164,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114508,purchase,completed,T-806114508,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114509,purchase,completed,T-806114509,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114506,purchase,completed,T-806114506,0.06,11.42000007629395,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:36
C-806114512,purchase,completed,T-806114512,0.04,7.170000076293945,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114516,purchase,completed,T-806114516,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114510,purchase,completed,T-806114510,0.03,6.25,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114519,purchase,completed,T-806114519,0.04,8.59000015258789,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:36
C-806114525,purchase,completed,T-806114525,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:36
C-806114518,purchase,completed,T-806114518,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114522,purchase,completed,T-806114522,0.03,5.070000171661377,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114527,purchase,completed,T-806114527,0.04,8.300000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 22 2025 19:17:37
C-806114528,purchase,completed,T-806114528,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 22 2025 19:17:37
C-806114511,purchase,completed,T-806114511,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114515,purchase,completed,T-806114515,0.03,6.840000152587891,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114530,purchase,completed,T-806114530,0.03,6.369999885559082,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114514,purchase,completed,T-806114514,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114520,purchase,completed,T-806114520,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114523,purchase,completed,T-806114523,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114529,purchase,completed,T-806114529,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:37
C-806114540,purchase,completed,T-806114540,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114544,purchase,completed,T-806114544,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114543,purchase,completed,T-806114543,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114541,purchase,completed,T-806114541,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114542,purchase,completed,T-806114542,0.03,6.840000152587891,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114547,purchase,completed,T-806114547,0.04,7.170000076293945,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114546,purchase,completed,T-806114546,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114551,purchase,completed,T-806114551,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114553,purchase,completed,T-806114553,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114558,purchase,completed,T-806114558,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114554,purchase,completed,T-806114554,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:38
C-806114549,purchase,completed,T-806114549,0.06,11.42000007629395,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:39
C-806114564,purchase,completed,T-806114564,0.04,8.850000381469727,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:39
C-806114560,purchase,completed,T-806114560,0.04,7.070000171661377,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114552,purchase,completed,T-806114552,0.03,6.449999809265137,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:39
C-806114545,purchase,completed,T-806114545,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114548,purchase,completed,T-806114548,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114550,purchase,completed,T-806114550,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
